stock_code,description,forecast_origin,target_month,model,prediction,lag_1,rolling_mean_3,abc_class,is_active,status
85025C,PINK HEART SHAPE PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,3.645793,0,0.000000,B,True,Forecast
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,20.645246,10,13.333333,C,True,Forecast
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-11,2011-12,M2_gbm_poisson,78.744544,105,131.333333,C,True,Forecast
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-11,2011-12,M2_gbm_poisson,69.339666,81,90.666667,C,True,Forecast
85032C,CURIOUS IMAGES GIFT WRAP SET,2011-11,2011-12,M2_gbm_poisson,68.408190,74,107.000000,C,True,Forecast
85032D,YULETIDE IMAGES GIFT WRAP SET,2011-11,2011-12,M2_gbm_poisson,26.613095,0,112.666667,B,True,Forecast
85034A,3 GARDENIA MORRIS BOXED CANDLES,2011-11,2011-12,M2_gbm_poisson,71.898598,97,147.333333,B,True,Forecast
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2011-11,2011-12,M2_gbm_poisson,228.330388,462,224.666667,B,True,Forecast
85034C,3 ROSE MORRIS BOXED CANDLES,2011-11,2011-12,M2_gbm_poisson,248.712933,571,282.333333,B,True,Forecast
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2011-11,2011-12,M2_gbm_poisson,18.317968,0,60.333333,B,True,Forecast
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2011-11,2011-12,M2_gbm_poisson,15.780674,0,30.000000,B,True,Forecast
85035C,ROSE 3 WICK MORRIS BOX CANDLE,2011-11,2011-12,M2_gbm_poisson,115.915866,248,189.000000,B,True,Forecast
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2011-11,2011-12,M2_gbm_poisson,17.461846,0,30.333333,B,True,Forecast
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,2011-11,2011-12,M2_gbm_poisson,49.520075,49,63.666667,B,True,Forecast
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,2011-11,2011-12,M2_gbm_poisson,156.658366,403,204.666667,C,True,Forecast
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2011-11,2011-12,M2_gbm_poisson,136.813910,350,155.000000,A,True,Forecast
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2011-11,2011-12,M2_gbm_poisson,61.260420,54,77.666667,B,True,Forecast
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,2011-11,2011-12,M2_gbm_poisson,52.599482,52,55.333333,B,True,Forecast
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2011-11,2011-12,M2_gbm_poisson,21.763249,13,10.000000,C,True,Forecast
85040A,S/4 PINK FLOWER CANDLES IN BOWL,2011-11,2011-12,M2_gbm_poisson,74.106915,132,89.666667,B,True,Forecast
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2011-11,2011-12,M2_gbm_poisson,8.993956,4,2.333333,B,True,Forecast
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2011-11,2011-12,M2_gbm_poisson,276.013525,650,385.000000,A,True,Forecast
85049A,TRADITIONAL CHRISTMAS RIBBONS,2011-11,2011-12,M2_gbm_poisson,361.551680,886,708.333333,A,True,Forecast
85049B,LUSH GREENS RIBBONS,2011-11,2011-12,M2_gbm_poisson,4.489924,0,0.333333,B,True,Forecast
85049C,ROMANTIC PINKS RIBBONS,2011-11,2011-12,M2_gbm_poisson,69.507921,84,99.666667,B,True,Forecast
85049D,BRIGHT BLUES RIBBONS,2011-11,2011-12,M2_gbm_poisson,3.694567,0,0.333333,B,True,Forecast
85049E,SCANDINAVIAN REDS RIBBONS,2011-11,2011-12,M2_gbm_poisson,258.500052,447,499.333333,A,True,Forecast
85049F,BABY BOOM RIBBONS,2011-11,2011-12,M2_gbm_poisson,8.888246,0,10.000000,B,True,Forecast
85049G,CHOCOLATE BOX RIBBONS,2011-11,2011-12,M2_gbm_poisson,85.602336,105,162.666667,A,True,Forecast
85049H,URBAN BLACK RIBBONS,2011-11,2011-12,M2_gbm_poisson,73.850762,123,99.666667,B,True,Forecast
85053,FRENCH ENAMEL CANDLEHOLDER,2011-11,2011-12,M2_gbm_poisson,131.515800,256,252.666667,B,True,Forecast
85054,FRENCH ENAMEL POT W LID,2011-11,2011-12,M2_gbm_poisson,49.883554,52,36.666667,B,True,Forecast
85059,FRENCH ENAMEL WATER BASIN,2011-11,2011-12,M2_gbm_poisson,37.986386,28,18.666667,B,True,Forecast
85061W,WHITE JEWELLED HEART DECORATION,2011-11,2011-12,M2_gbm_poisson,100.586217,213,298.000000,A,True,Forecast
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2011-11,2011-12,M2_gbm_poisson,65.922395,99,68.333333,A,True,Forecast
85066,CREAM SWEETHEART MINI CHEST,2011-11,2011-12,M2_gbm_poisson,122.168714,271,195.666667,A,True,Forecast
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,2011-11,2011-12,M2_gbm_poisson,85.621902,149,163.000000,B,True,Forecast
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2011-11,2011-12,M2_gbm_poisson,100.369579,182,172.666667,C,True,Forecast
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",2011-11,2011-12,M2_gbm_poisson,66.315260,98,125.000000,C,True,Forecast
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,2011-11,2011-12,M2_gbm_poisson,62.549125,76,69.666667,C,True,Forecast
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2011-11,2011-12,M2_gbm_poisson,58.996491,8,305.000000,C,True,Forecast
85086A,CANDY SPOT HEART DECORATION,2011-11,2011-12,M2_gbm_poisson,3.637277,0,0.000000,C,True,Forecast
85087,CANDY SPOT CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,15.063226,0,15.333333,C,True,Forecast
85088,CANDY SPOT HAND BAG,2011-11,2011-12,M2_gbm_poisson,51.583705,48,41.333333,C,True,Forecast
85089,CANDY SPOT BUNNY,2011-11,2011-12,M2_gbm_poisson,7.737752,4,2.666667,C,True,Forecast
85093,CANDY SPOT EGG WARMER HARE,2011-11,2011-12,M2_gbm_poisson,35.941476,22,21.666667,B,True,Forecast
85094,CANDY SPOT EGG WARMER RABBIT,2011-11,2011-12,M2_gbm_poisson,61.622497,104,58.666667,C,True,Forecast
85095,THREE CANVAS LUGGAGE TAGS,2011-11,2011-12,M2_gbm_poisson,22.875624,16,8.333333,C,True,Forecast
85096,HILDA CANDY SPOT RABBIT,2011-11,2011-12,M2_gbm_poisson,5.611302,2,1.666667,C,True,Forecast
85099B,JUMBO BAG RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,2259.178355,5908,5239.666667,A,True,Forecast
85099C,JUMBO  BAG BAROQUE BLACK WHITE,2011-11,2011-12,M2_gbm_poisson,824.756390,1565,1421.000000,A,True,Forecast
85099F,JUMBO BAG STRAWBERRY,2011-11,2011-12,M2_gbm_poisson,708.074283,898,1387.333333,A,True,Forecast
85103,SILVER T-LIGHT SETTING,2011-11,2011-12,M2_gbm_poisson,2.020614,0,0.000000,B,True,Forecast
85104,SILVER GLASS T-LIGHT SET,2011-11,2011-12,M2_gbm_poisson,12.038805,4,3.333333,C,True,Forecast
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,10.767225,6,2.000000,B,True,Forecast
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2011-11,2011-12,M2_gbm_poisson,52.237616,88,38.666667,B,True,Forecast
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2011-11,2011-12,M2_gbm_poisson,73.226353,85,303.000000,C,True,Forecast
85114A,BLACK ENCHANTED FOREST PLACEMAT,2011-11,2011-12,M2_gbm_poisson,31.686051,16,56.000000,B,True,Forecast
85114B,IVORY ENCHANTED FOREST PLACEMAT,2011-11,2011-12,M2_gbm_poisson,44.827780,32,53.333333,A,True,Forecast
85114C,RED ENCHANTED FOREST PLACEMAT,2011-11,2011-12,M2_gbm_poisson,74.480570,137,104.333333,B,True,Forecast
85115B,S/4 BLACK DISCO PARTITION PANEL,2011-11,2011-12,M2_gbm_poisson,3.203856,0,1.000000,C,True,Forecast
85116,BLACK CANDELABRA T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,13.136335,0,15.666667,B,True,Forecast
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,2352.396553,4942,3046.333333,A,True,Forecast
85124B,BLUE JUICY FRUIT PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,15.194641,7,6.666667,C,True,Forecast
85124C,GREEN JUICY FRUIT PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,7.696115,0,4.333333,B,True,Forecast
85125,SMALL ROUND CUT GLASS CANDLESTICK,2011-11,2011-12,M2_gbm_poisson,38.611027,46,32.000000,B,True,Forecast
85127,SMALL SQUARE CUT GLASS CANDLESTICK,2011-11,2011-12,M2_gbm_poisson,35.244295,25,18.666667,B,True,Forecast
85129B,BEADED CRYSTAL HEART GREEN SMALL,2011-11,2011-12,M2_gbm_poisson,5.638405,2,1.000000,C,True,Forecast
85129C,BEADED CRYSTAL HEART BLUE SMALL,2011-11,2011-12,M2_gbm_poisson,14.501845,1,9.333333,C,True,Forecast
85129D,BEADED CRYSTAL HEART PINK SMALL,2011-11,2011-12,M2_gbm_poisson,16.039527,12,6.666667,B,True,Forecast
85130B,BEADED CRYSTAL HEART GREEN LARGE,2011-11,2011-12,M2_gbm_poisson,55.209041,37,106.333333,C,True,Forecast
85130C,BEADED CRYSTAL HEART BLUE  LARGE,2011-11,2011-12,M2_gbm_poisson,25.215436,11,69.666667,C,True,Forecast
85130D,BEADED CRYSTAL HEART PINK LARGE,2011-11,2011-12,M2_gbm_poisson,18.843183,3,11.666667,C,True,Forecast
85131A,BEADED PEARL HEART WHITE ON STICK,2011-11,2011-12,M2_gbm_poisson,4.642089,0,1.000000,B,True,Forecast
85131B,BEADED CRYSTAL HEART GREEN ON STICK,2011-11,2011-12,M2_gbm_poisson,61.995835,94,64.666667,C,True,Forecast
85131C,BEADED CRYSTAL HEART BLUE ON STICK,2011-11,2011-12,M2_gbm_poisson,25.268979,6,20.000000,C,True,Forecast
85131D,BEADED CRYSTAL HEART PINK ON STICK,2011-11,2011-12,M2_gbm_poisson,47.297603,31,48.000000,C,True,Forecast
85132B,CHARLIE AND LOLA TABLE TINS,2011-11,2011-12,M2_gbm_poisson,2.059384,0,0.000000,B,True,Forecast
85132C,CHARLIE AND LOLA FIGURES TINS,2011-11,2011-12,M2_gbm_poisson,3.730307,0,1.333333,A,True,Forecast
85135A,YELLOW DRAGONFLY HELICOPTER,2011-11,2011-12,M2_gbm_poisson,39.091303,15,5.000000,C,True,Forecast
85135B,BLUE DRAGONFLY HELICOPTER,2011-11,2011-12,M2_gbm_poisson,9.777501,5,2.666667,B,True,Forecast
85135C,RED DRAGONFLY HELICOPTER,2011-11,2011-12,M2_gbm_poisson,12.137874,3,8.666667,B,True,Forecast
85136A,YELLOW SHARK HELICOPTER,2011-11,2011-12,M2_gbm_poisson,17.609425,14,7.666667,C,True,Forecast
85136C,RED SHARK HELICOPTER,2011-11,2011-12,M2_gbm_poisson,20.406416,16,5.666667,B,True,Forecast
85141,JARDIN ETCHED GLASS FRUITBOWL,2011-11,2011-12,M2_gbm_poisson,2.043711,0,0.000000,B,True,Forecast
85150,LADIES & GENTLEMEN METAL SIGN,2011-11,2011-12,M2_gbm_poisson,221.902926,355,425.000000,A,True,Forecast
85152,HAND OVER THE CHOCOLATE   SIGN,2011-11,2011-12,M2_gbm_poisson,414.431214,574,909.666667,A,True,Forecast
85159A,"BLACK TEA,COFFEE,SUGAR JARS",2011-11,2011-12,M2_gbm_poisson,35.141292,30,15.666667,B,True,Forecast
85159B,"WHITE TEA,COFFEE,SUGAR JARS",2011-11,2011-12,M2_gbm_poisson,51.085254,50,47.333333,B,True,Forecast
85160B,BLACK BIRD GARDEN DESIGN MUG,2011-11,2011-12,M2_gbm_poisson,27.213362,24,9.000000,B,True,Forecast
85161,ACRYLIC GEOMETRIC LAMP,2011-11,2011-12,M2_gbm_poisson,6.620684,3,2.333333,C,True,Forecast
85163A,WHITE BAROQUE WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,10.724523,4,4.333333,C,True,Forecast
85163B,BLACK BAROQUE WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,4.345823,3,1.000000,B,True,Forecast
85168B,BLACK BAROQUE CARRIAGE CLOCK,2011-11,2011-12,M2_gbm_poisson,13.410670,6,6.333333,C,True,Forecast
85169A,IVORY LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,41.215608,36,32.000000,B,True,Forecast
85169B,BLACK LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,21.317934,10,15.333333,C,True,Forecast
85169C,EAU DE NIL LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,6.262938,2,1.000000,C,True,Forecast
85169D,PINK LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,33.847328,26,17.666667,C,True,Forecast
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,13.377094,6,4.666667,C,True,Forecast
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,2011-11,2011-12,M2_gbm_poisson,19.105827,12,11.333333,C,True,Forecast
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,30.708700,17,14.000000,B,True,Forecast
85172,HYACINTH BULB T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,106.297135,432,186.666667,B,True,Forecast
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,36.016114,17,34.666667,B,True,Forecast
85174,S/4 CACTI CANDLES,2011-11,2011-12,M2_gbm_poisson,70.920487,130,49.000000,A,True,Forecast
85175,CACTI T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,162.552225,560,380.000000,A,True,Forecast
85176,SEWING SUSAN 21 NEEDLE SET,2011-11,2011-12,M2_gbm_poisson,67.563895,76,116.666667,B,True,Forecast
85177,BASKET OF FLOWERS SEWING KIT,2011-11,2011-12,M2_gbm_poisson,51.710261,33,53.000000,B,True,Forecast
85178,VICTORIAN SEWING KIT,2011-11,2011-12,M2_gbm_poisson,144.554824,384,283.333333,A,True,Forecast
85179A,GREEN BITTY LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,100.859656,109,48.000000,C,True,Forecast
85179C,PINK BITTY LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,56.616706,47,25.000000,C,True,Forecast
85180A,RED HEARTS LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,10.201442,3,6.333333,B,True,Forecast
85180B,PINK HEARTS LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,11.331683,2,4.666667,C,True,Forecast
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2011-11,2011-12,M2_gbm_poisson,64.587912,72,69.000000,B,True,Forecast
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2011-11,2011-12,M2_gbm_poisson,75.591407,128,107.333333,B,True,Forecast
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2011-11,2011-12,M2_gbm_poisson,40.015321,32,25.666667,A,True,Forecast
85185B,PINK HORSE SOCK PUPPET,2011-11,2011-12,M2_gbm_poisson,40.015321,28,16.666667,B,True,Forecast
85186C,BUNNY EGG GARLAND,2011-11,2011-12,M2_gbm_poisson,11.118243,0,8.666667,C,True,Forecast
85187,S/12 MINI RABBIT EASTER,2011-11,2011-12,M2_gbm_poisson,10.810232,6,2.000000,C,True,Forecast
85194L,HANGING SPRING FLOWER EGG LARGE,2011-11,2011-12,M2_gbm_poisson,28.984738,11,3.666667,B,True,Forecast
85194S,HANGING SPRING FLOWER EGG SMALL,2011-11,2011-12,M2_gbm_poisson,85.892856,92,121.666667,C,True,Forecast
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2011-11,2011-12,M2_gbm_poisson,2.154878,0,0.000000,B,True,Forecast
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2011-11,2011-12,M2_gbm_poisson,69.628674,157,168.666667,B,True,Forecast
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2011-11,2011-12,M2_gbm_poisson,370.618188,917,506.333333,B,True,Forecast
85202,HANGING WOOD AND FELT HEART,2011-11,2011-12,M2_gbm_poisson,42.550099,51,23.333333,C,True,Forecast
85203,HANGING WOOD AND FELT BUTTERFLY,2011-11,2011-12,M2_gbm_poisson,45.203058,52,42.666667,C,True,Forecast
85204,HANGING WOOD AND FELT FLOWER,2011-11,2011-12,M2_gbm_poisson,116.916517,254,351.000000,C,True,Forecast
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2011-11,2011-12,M2_gbm_poisson,15.321723,2,8.666667,C,True,Forecast
85211,S/4 GROOVY CAT MAGNETS,2011-11,2011-12,M2_gbm_poisson,7.257318,0,2.666667,C,True,Forecast
85212,MINI PAINTED GARDEN DECORATION,2011-11,2011-12,M2_gbm_poisson,85.410315,72,105.000000,C,True,Forecast
85213,MINI  ZINC GARDEN DECORATIONS,2011-11,2011-12,M2_gbm_poisson,3.257302,0,0.000000,C,True,Forecast
85214,TUB 24 PINK FLOWER PEGS,2011-11,2011-12,M2_gbm_poisson,3.645793,0,0.000000,C,True,Forecast
85215,ASSORTED CHEESE FRIDGE MAGNETS,2011-11,2011-12,M2_gbm_poisson,3.651632,0,0.000000,C,True,Forecast
85216,ASSORTED CAKES FRIDGE MAGNETS,2011-11,2011-12,M2_gbm_poisson,9.137277,1,2.333333,B,True,Forecast
85227,SET OF 6 3D KIT CARDS FOR KIDS,2011-11,2011-12,M2_gbm_poisson,118.517941,229,156.333333,B,True,Forecast
85230A,OPIUM SCENTED VOTIVE CANDLE,2011-11,2011-12,M2_gbm_poisson,34.875621,24,40.000000,C,True,Forecast
85230B,CINNAMON SCENTED VOTIVE CANDLE,2011-11,2011-12,M2_gbm_poisson,87.331328,312,232.000000,C,True,Forecast
85230E,STRAWBRY SCENTED VOTIVE CANDLE,2011-11,2011-12,M2_gbm_poisson,14.774955,0,32.000000,C,True,Forecast
85230F,JASMINE VOTIVE CANDLE,2011-11,2011-12,M2_gbm_poisson,30.050098,24,16.000000,C,True,Forecast
85230G,ORANGE VOTIVE CANDLE,2011-11,2011-12,M2_gbm_poisson,44.982515,48,56.000000,C,True,Forecast
85231B,CINAMMON SET OF 9 T-LIGHTS,2011-11,2011-12,M2_gbm_poisson,70.764246,123,119.000000,B,True,Forecast
85231G,ORANGE SCENTED SET/9 T-LIGHTS,2011-11,2011-12,M2_gbm_poisson,16.417591,0,49.000000,B,True,Forecast
85232A,SET/3 POLKA DOT STACKING TINS,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,B,True,Forecast
85232D,SET/3 DECOUPAGE STACKING TINS,2011-11,2011-12,M2_gbm_poisson,42.488336,49,29.000000,B,True,Forecast
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,2011-11,2011-12,M2_gbm_poisson,5.235184,3,1.666667,C,True,Forecast
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,C,True,Forecast
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.184311,1,1.333333,C,True,Forecast
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,2011-11,2011-12,M2_gbm_poisson,3.189117,0,0.333333,C,True,Forecast
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,2011-11,2011-12,M2_gbm_poisson,4.257757,1,0.333333,C,True,Forecast
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,2011-11,2011-12,M2_gbm_poisson,3.193127,0,0.333333,C,True,Forecast
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,2011-11,2011-12,M2_gbm_poisson,3.172917,0,0.333333,C,True,Forecast
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,2011-11,2011-12,M2_gbm_poisson,8.021642,4,2.666667,C,True,Forecast
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,2011-11,2011-12,M2_gbm_poisson,10.144055,4,4.000000,C,True,Forecast
90003D,CRYSTAL PAIR HEART HAIR SLIDES,2011-11,2011-12,M2_gbm_poisson,14.408893,7,4.666667,C,True,Forecast
90003E,GREEN PAIR HEART HAIR SLIDES,2011-11,2011-12,M2_gbm_poisson,10.016796,5,3.000000,C,True,Forecast
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,2011-11,2011-12,M2_gbm_poisson,8.096713,3,2.333333,C,True,Forecast
90010E,AMBER GLASS/SILVER BRACELET,2011-11,2011-12,M2_gbm_poisson,9.839347,5,4.000000,C,True,Forecast
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,5.938108,2,0.666667,C,True,Forecast
90011B,BLACK CRYSTAL DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,7.968441,1,2.333333,C,True,Forecast
90011C,GREEN CRYSTAL DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,4.257757,1,0.333333,C,True,Forecast
90011D,PURPLE CRYSTAL DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,4.978871,1,0.333333,C,True,Forecast
90011E,AMBER CRYSTAL DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,2.631812,0,0.333333,C,True,Forecast
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.694942,0,2.666667,C,True,Forecast
90012B,BLACK DROP CRYSTAL NECKLACE,2011-11,2011-12,M2_gbm_poisson,10.888242,6,4.000000,C,True,Forecast
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,2011-11,2011-12,M2_gbm_poisson,13.449224,6,5.333333,C,True,Forecast
90013B,BLACK VINTAGE EARRINGS,2011-11,2011-12,M2_gbm_poisson,15.286107,10,5.000000,C,True,Forecast
90013C,GREEN VINTAGE EARRINGS,2011-11,2011-12,M2_gbm_poisson,14.385232,10,5.333333,C,True,Forecast
90013D,PURPLE VINTAGE EARRINGS,2011-11,2011-12,M2_gbm_poisson,2.043711,0,0.000000,C,True,Forecast
90014A,SILVER/MOP ORBIT NECKLACE,2011-11,2011-12,M2_gbm_poisson,14.114203,7,3.333333,C,True,Forecast
90014B,GOLD M PEARL  ORBIT NECKLACE,2011-11,2011-12,M2_gbm_poisson,3.519253,0,0.666667,C,True,Forecast
90014C,SILVER/BLACK ORBIT NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.044420,2,0.666667,C,True,Forecast
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.604981,0,3.000000,C,True,Forecast
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,2011-11,2011-12,M2_gbm_poisson,8.130049,4,2.666667,C,True,Forecast
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,C,True,Forecast
90018A,SILVER M.O.P ORBIT DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,15.101858,10,6.666667,C,True,Forecast
90018B,GOLD M.O.P ORBIT DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,8.495160,5,2.333333,C,True,Forecast
90018C,SILVER BLACK ORBIT DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,7.900453,2,2.333333,C,True,Forecast
90019A,SILVER M.O.P ORBIT BRACELET,2011-11,2011-12,M2_gbm_poisson,12.627736,7,5.666667,C,True,Forecast
90019B,GOLD M.O.P ORBIT BRACELET,2011-11,2011-12,M2_gbm_poisson,9.822825,5,2.666667,C,True,Forecast
90019C,SILVER BLACK ORBIT BRACELET,2011-11,2011-12,M2_gbm_poisson,4.239638,1,1.333333,C,True,Forecast
90020,FILIGREE DIAMANTE CHAIN,2011-11,2011-12,M2_gbm_poisson,2.430712,0,0.000000,C,True,Forecast
90022,EDWARDIAN DROP EARRINGS JET BLACK,2011-11,2011-12,M2_gbm_poisson,7.177906,1,2.333333,C,True,Forecast
90023,FILIGREE DIAMANTE EARRINGS,2011-11,2011-12,M2_gbm_poisson,5.020509,2,1.333333,C,True,Forecast
90024B,NEW BAROQUE B'FLY NECKLACE RED,2011-11,2011-12,M2_gbm_poisson,5.347067,2,1.333333,C,True,Forecast
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,C,True,Forecast
90024D,NEW BAROQUE B'FLY NECKLACE PINK,2011-11,2011-12,M2_gbm_poisson,2.446845,0,0.333333,C,True,Forecast
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,2011-11,2011-12,M2_gbm_poisson,3.861985,1,0.666667,C,True,Forecast
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,2011-11,2011-12,M2_gbm_poisson,3.885047,0,0.333333,C,True,Forecast
90025D,BAROQUE BUTTERFLY EARRINGS PINK,2011-11,2011-12,M2_gbm_poisson,2.631812,0,0.333333,C,True,Forecast
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,2011-11,2011-12,M2_gbm_poisson,2.043711,0,0.000000,C,True,Forecast
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,2011-11,2011-12,M2_gbm_poisson,3.519253,0,0.666667,C,True,Forecast
90026A,GLASS BEAD HOOP NECKLACE BLACK,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,C,True,Forecast
90026C,GLASS BEAD HOOP NECKLACE GREEN,2011-11,2011-12,M2_gbm_poisson,4.298949,2,0.666667,C,True,Forecast
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,2011-11,2011-12,M2_gbm_poisson,4.516069,1,0.333333,C,True,Forecast
90027A,GLASS BEAD HOOP EARRINGS BLACK,2011-11,2011-12,M2_gbm_poisson,2.614460,0,0.000000,C,True,Forecast
90027B,GLASS BEAD HOOP EARRINGS MONTANA,2011-11,2011-12,M2_gbm_poisson,4.978871,1,0.333333,C,True,Forecast
90027C,GLASS BEAD HOOP EARRINGS GREEN,2011-11,2011-12,M2_gbm_poisson,4.257757,1,0.333333,C,True,Forecast
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,2011-11,2011-12,M2_gbm_poisson,5.078063,2,0.666667,C,True,Forecast
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,2011-11,2011-12,M2_gbm_poisson,4.094619,1,1.000000,C,True,Forecast
90029,NEW BAROQUE SMALL NECKLACE BLACK,2011-11,2011-12,M2_gbm_poisson,2.430712,0,0.000000,C,True,Forecast
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,2011-11,2011-12,M2_gbm_poisson,20.821506,6,20.000000,C,True,Forecast
90030B,RED KUKUI COCONUT SEED NECKLACE,2011-11,2011-12,M2_gbm_poisson,31.719298,18,22.000000,C,True,Forecast
90030C,BROWN KUKUI COCONUT SEED NECKLACE,2011-11,2011-12,M2_gbm_poisson,20.821506,6,19.666667,C,True,Forecast
90031,BILI NUT AND WOOD NECKLACE,2011-11,2011-12,M2_gbm_poisson,18.708103,6,12.000000,C,True,Forecast
90032,IVORY SHELL HEART NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.813556,0,3.000000,C,True,Forecast
90033,IVORY SHELL HEART EARRINGS,2011-11,2011-12,M2_gbm_poisson,7.849915,2,0.666667,C,True,Forecast
