stock_code,description,forecast_origin,target_month,model,forecast,sigma,sigma_source,n_residuals_product,z,safety_stock,target_inventory,uncertainty_ratio,abc_class,last_month_units,ma3_units,months_since_last_sale,product_age_months,status,run_id
90124A,PINK MURANO TWIST NECKLACE,2011-11,2011-12,M2_gbm_poisson,3.226393,1.176740,product,18,1.645000,1.935737,6,0.364723,C,0,1.000000,2,24,Forecast,20260818T075922Z-deb02f
90124B,BLUE MURANO TWIST NECKLACE,2011-11,2011-12,M2_gbm_poisson,3.889151,0.657533,product,18,1.645000,1.081642,5,0.169069,C,1,0.666667,1,24,Forecast,20260818T075922Z-deb02f
90124C,GREEN MURANO TWIST NECKLACE,2011-11,2011-12,M2_gbm_poisson,4.542892,2.189133,product,18,1.645000,3.601124,9,0.481881,C,1,1.666667,1,24,Forecast,20260818T075922Z-deb02f
90125A,PINK BERTIE GLASS BEAD BAG CHARM,2011-11,2011-12,M2_gbm_poisson,2.043711,6.865031,product,18,1.645000,11.292976,14,3.359100,C,0,0.000000,5,24,Forecast,20260818T075922Z-deb02f
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,2011-11,2011-12,M2_gbm_poisson,2.043711,2.698110,product,18,1.645000,4.438390,7,1.320201,C,0,0.000000,5,24,Forecast,20260818T075922Z-deb02f
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,2011-11,2011-12,M2_gbm_poisson,2.043711,9.941426,product,18,1.645000,16.353646,19,4.864398,C,0,0.000000,5,24,Forecast,20260818T075922Z-deb02f
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90126A,PINK BERTIE MOBILE PHONE CHARM,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90126B,BLUE BERTIE MOBILE PHONE CHARM,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90126C,AMBER BERTIE MOBILE PHONE CHARM,2011-11,2011-12,M2_gbm_poisson,2.043711,1.576152,product,13,1.645000,2.592770,5,0.771221,C,0,0.000000,5,24,Forecast,20260818T075922Z-deb02f
90127A,PINK BEADS+HAND PHONE CHARM,2011-11,2011-12,M2_gbm_poisson,2.154878,8.736220,product,10,1.645000,14.371083,17,4.054161,C,0,0.000000,5,13,Forecast,20260818T075922Z-deb02f
90127B,BLUE BEADS+HAND PHONE CHARM,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90128A,PINK LEAVES AND BEADS PHONE CHARM,2011-11,2011-12,M2_gbm_poisson,2.154878,6.255238,product,17,1.645000,10.289866,13,2.902827,C,0,0.000000,5,23,Forecast,20260818T075922Z-deb02f
90128B,BLUE LEAVES AND BEADS PHONE CHARM,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90128C,GREEN LEAVES AND BEADS PHONE CHARM,2011-11,2011-12,M2_gbm_poisson,4.489924,4.139123,product,15,1.645000,6.808857,12,0.921869,C,0,0.333333,3,24,Forecast,20260818T075922Z-deb02f
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90129A,PINK GLASS TASSLE BAG CHARM,2011-11,2011-12,M2_gbm_poisson,5.320863,10.323270,product,18,1.645000,16.981779,23,1.940149,C,0,2.000000,2,24,Forecast,20260818T075922Z-deb02f
90129B,TURQUOISE GLASS TASSLE BAG CHARM,2011-11,2011-12,M2_gbm_poisson,14.452329,6.624553,product,18,1.645000,10.897390,26,0.458373,C,9,6.333333,1,24,Forecast,20260818T075922Z-deb02f
90129C,GREEN GLASS TASSLE BAG CHARM,2011-11,2011-12,M2_gbm_poisson,11.030869,10.805559,product,18,1.645000,17.775145,29,0.979575,C,1,4.666667,1,24,Forecast,20260818T075922Z-deb02f
90129D,AMBER GLASS TASSLE BAG CHARM,2011-11,2011-12,M2_gbm_poisson,6.516934,5.466494,product,17,1.645000,8.992383,16,0.838814,C,0,3.666667,2,24,Forecast,20260818T075922Z-deb02f
90129E,PURPLE GLASS TASSLE BAG CHARM,2011-11,2011-12,M2_gbm_poisson,10.432142,3.693750,product,18,1.645000,6.076218,17,0.354074,C,2,4.333333,1,24,Forecast,20260818T075922Z-deb02f
90129F,RED GLASS TASSLE BAG CHARM,2011-11,2011-12,M2_gbm_poisson,13.315634,7.214851,product,18,1.645000,11.868429,26,0.541833,C,9,5.666667,1,24,Forecast,20260818T075922Z-deb02f
90130A,WHITE STONE/CRYSTAL EARRINGS,2011-11,2011-12,M2_gbm_poisson,5.282403,2.360522,product,16,1.645000,3.883058,10,0.446865,C,4,1.666667,1,24,Forecast,20260818T075922Z-deb02f
90130B,TURQ STONE/CRYSTAL EARRINGS,2011-11,2011-12,M2_gbm_poisson,13.751837,5.360637,product,18,1.645000,8.818248,23,0.389812,C,6,5.000000,1,24,Forecast,20260818T075922Z-deb02f
90130C,GREEN STONE/CRYSTAL EARRINGS,2011-11,2011-12,M2_gbm_poisson,5.282403,1.643610,product,18,1.645000,2.703739,8,0.311148,C,3,1.666667,1,24,Forecast,20260818T075922Z-deb02f
90130D,RED STONE/CRYSTAL EARRINGS,2011-11,2011-12,M2_gbm_poisson,5.938108,0.739076,product,13,1.645000,1.215780,8,0.124463,C,2,0.666667,1,23,Forecast,20260818T075922Z-deb02f
90131,PINK/AMETHYST/GOLD NECKLACE,2011-11,2011-12,M2_gbm_poisson,2.033330,1.060430,product,16,1.645000,1.744407,4,0.521524,C,0,0.000000,6,24,Forecast,20260818T075922Z-deb02f
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,2011-11,2011-12,M2_gbm_poisson,2.430712,1.029740,product,14,1.645000,1.693922,5,0.423637,C,0,0.000000,4,24,Forecast,20260818T075922Z-deb02f
90133,TEAL/FUSCHIA COL BEAD NECKLACE,2011-11,2011-12,M2_gbm_poisson,15.343581,2.360373,product,18,1.645000,3.882814,20,0.153835,C,12,4.000000,1,24,Forecast,20260818T075922Z-deb02f
90134,OLD ROSE COMBO BEAD NECKLACE,2011-11,2011-12,M2_gbm_poisson,15.396221,4.704512,product,18,1.645000,7.738923,24,0.305563,C,7,4.000000,1,24,Forecast,20260818T075922Z-deb02f
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90135A,ORANGE/FUSCHIA STONES NECKLACE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90136,PALE PINK/AMETHYST STONE NECKLACE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90137,PINK COMBO MINI CRYSTALS NECKLACE,2011-11,2011-12,M2_gbm_poisson,2.033330,0.841079,product,17,1.645000,1.383575,4,0.413646,C,0,0.000000,5,24,Forecast,20260818T075922Z-deb02f
90138,WHITE/PINK MINI CRYSTALS NECKLACE,2011-11,2011-12,M2_gbm_poisson,3.978728,1.011059,product,18,1.645000,1.663192,6,0.254116,C,1,0.333333,1,24,Forecast,20260818T075922Z-deb02f
90139,FLOWER BROOCH 4 ASSORTED COLOURS,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90140,PINK SWEETIE NECKLACE,2011-11,2011-12,M2_gbm_poisson,2.430712,1.024996,product,14,1.645000,1.686118,5,0.421685,C,0,0.000000,4,24,Forecast,20260818T075922Z-deb02f
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.044420,2.205664,product,17,1.645000,3.628317,9,0.437248,C,2,0.666667,1,24,Forecast,20260818T075922Z-deb02f
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,2011-11,2011-12,M2_gbm_poisson,2.033330,1.169920,product,17,1.645000,1.924518,4,0.575371,C,0,0.000000,5,24,Forecast,20260818T075922Z-deb02f
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.470223,1.177036,product,18,1.645000,1.936224,8,0.215171,C,4,1.333333,1,24,Forecast,20260818T075922Z-deb02f
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,2011-11,2011-12,M2_gbm_poisson,2.033330,1.043231,product,18,1.645000,1.716116,4,0.513066,C,0,0.000000,5,23,Forecast,20260818T075922Z-deb02f
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,2011-11,2011-12,M2_gbm_poisson,3.250238,1.616553,product,12,1.645000,2.659230,6,0.497364,C,0,0.666667,2,24,Forecast,20260818T075922Z-deb02f
90142A,GREEN PENDANT SHELL NECKLACE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90142B,IVORY PENDANT SHELL NECKLACE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90142C,ROSE PINK PENDANT SHELL NECKLACE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90142D,MOP PENDANT SHELL NECKLACE,2011-11,2011-12,M2_gbm_poisson,3.248093,1.365919,product,12,1.645000,2.246937,6,0.420530,C,0,1.000000,2,13,Forecast,20260818T075922Z-deb02f
90143,SILVER BRACELET W PASTEL FLOWER,2011-11,2011-12,M2_gbm_poisson,3.463376,4.949586,product,18,1.645000,8.142069,12,1.429122,C,0,1.333333,2,24,Forecast,20260818T075922Z-deb02f
90144,SILVER DROP EARRINGS WITH FLOWER,2011-11,2011-12,M2_gbm_poisson,5.797564,3.999981,product,18,1.645000,6.579968,13,0.689942,C,3,2.000000,1,24,Forecast,20260818T075922Z-deb02f
90145,SILVER HOOP EARRINGS WITH FLOWER,2011-11,2011-12,M2_gbm_poisson,9.612913,4.729197,product,18,1.645000,7.779530,18,0.491963,C,2,3.333333,1,24,Forecast,20260818T075922Z-deb02f
90146,FINE SILVER NECKLACE W PASTEL FLOWE,2011-11,2011-12,M2_gbm_poisson,5.776760,2.876170,product,18,1.645000,4.731299,11,0.497886,C,0,3.000000,2,24,Forecast,20260818T075922Z-deb02f
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,2011-11,2011-12,M2_gbm_poisson,12.548588,6.035590,product,18,1.645000,9.928546,23,0.480978,C,6,3.333333,1,24,Forecast,20260818T075922Z-deb02f
90148,LONG SILVER NECKLACE PASTEL FLOWER,2011-11,2011-12,M2_gbm_poisson,2.446845,1.331078,product,18,1.645000,2.189624,5,0.543998,C,0,0.333333,3,24,Forecast,20260818T075922Z-deb02f
90149,SILVER FLOWR PINK SHELL NECKLACE,2011-11,2011-12,M2_gbm_poisson,7.558830,2.418936,product,18,1.645000,3.979150,12,0.320015,C,0,17.000000,3,23,Forecast,20260818T075922Z-deb02f
90150,BLUE SHELL+SILVER NECKLACE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90151,SILVER/NATURAL SHELL NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.027039,2.942664,product,13,1.645000,4.840683,10,0.585367,C,2,0.666667,1,24,Forecast,20260818T075922Z-deb02f
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,2011-11,2011-12,M2_gbm_poisson,3.978728,1.429745,product,16,1.645000,2.351931,7,0.359347,C,1,0.666667,1,24,Forecast,20260818T075922Z-deb02f
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90154,LAZER CUT NECKLACE W PASTEL BEADS,2011-11,2011-12,M2_gbm_poisson,11.464176,2.721461,product,16,1.645000,4.476803,16,0.237388,C,1,17.666667,1,18,Forecast,20260818T075922Z-deb02f
90155,RESIN NECKLACE W PASTEL BEADS,2011-11,2011-12,M2_gbm_poisson,5.470223,3.278696,product,18,1.645000,5.393455,11,0.599371,C,3,1.333333,1,24,Forecast,20260818T075922Z-deb02f
90156,RESIN BRACELET W PASTEL BEADS,2011-11,2011-12,M2_gbm_poisson,2.446845,2.887067,product,18,1.645000,4.749225,8,1.179914,C,0,0.333333,3,23,Forecast,20260818T075922Z-deb02f
90157,RIVIERA NECKLACE,2011-11,2011-12,M2_gbm_poisson,8.218810,1.901509,product,18,1.645000,3.127982,12,0.231361,C,6,2.000000,1,23,Forecast,20260818T075922Z-deb02f
90158,ST TROPEZ NECKLACE,2011-11,2011-12,M2_gbm_poisson,17.134614,3.671288,product,18,1.645000,6.039269,24,0.214262,C,13,6.000000,1,24,Forecast,20260818T075922Z-deb02f
90159,COTE D'AZURE NECKLACE,2011-11,2011-12,M2_gbm_poisson,3.978728,2.710341,product,18,1.645000,4.458511,9,0.681208,C,1,0.666667,1,24,Forecast,20260818T075922Z-deb02f
90160A,PURPLE BOUDICCA LARGE BRACELET,2011-11,2011-12,M2_gbm_poisson,6.810996,6.402237,product,18,1.645000,10.531681,18,0.939986,C,0,3.333333,2,23,Forecast,20260818T075922Z-deb02f
90160B,RED BOUDICCA LARGE BRACELET,2011-11,2011-12,M2_gbm_poisson,9.569057,6.122026,product,18,1.645000,10.070733,20,0.639773,C,1,3.333333,1,24,Forecast,20260818T075922Z-deb02f
90160C,TURQ+RED BOUDICCA LARGE BRACELET,2011-11,2011-12,M2_gbm_poisson,15.525888,6.710767,product,18,1.645000,11.039211,27,0.432231,C,13,7.333333,1,24,Forecast,20260818T075922Z-deb02f
90160D,PINK BOUDICCA LARGE BRACELET,2011-11,2011-12,M2_gbm_poisson,11.989602,5.804157,product,18,1.645000,9.547838,22,0.484099,C,10,6.666667,1,24,Forecast,20260818T075922Z-deb02f
90161A,ANT COPPER RED BOUDICCA BRACELET,2011-11,2011-12,M2_gbm_poisson,4.668147,4.070701,product,18,1.645000,6.696303,12,0.872016,C,2,1.333333,1,24,Forecast,20260818T075922Z-deb02f
90161B,ANT COPPER TURQ BOUDICCA BRACELET,2011-11,2011-12,M2_gbm_poisson,20.347141,6.658060,product,18,1.645000,10.952509,32,0.327223,C,14,12.333333,1,24,Forecast,20260818T075922Z-deb02f
90161C,ANT COPPER LIME BOUDICCA BRACELET,2011-11,2011-12,M2_gbm_poisson,28.305910,6.204162,product,18,1.645000,10.205847,39,0.219183,C,21,13.666667,1,24,Forecast,20260818T075922Z-deb02f
90161D,ANT COPPER PINK BOUDICCA BRACELET,2011-11,2011-12,M2_gbm_poisson,12.742603,7.722863,product,18,1.645000,12.704110,26,0.606066,C,5,7.666667,1,24,Forecast,20260818T075922Z-deb02f
90162A,ANT SILVER TURQUOISE BOUDICCA RING,2011-11,2011-12,M2_gbm_poisson,9.555802,2.432131,product,8,1.645000,4.000856,14,0.254519,C,6,2.000000,1,23,Forecast,20260818T075922Z-deb02f
90162B,ANT SILVER LIME GREEN BOUDICCA RING,2011-11,2011-12,M2_gbm_poisson,14.313664,3.383441,product,18,1.645000,5.565761,20,0.236378,C,12,5.666667,1,21,Forecast,20260818T075922Z-deb02f
90162C,ANT SILVER FUSCHIA BOUDICCA RING,2011-11,2011-12,M2_gbm_poisson,3.796420,2.774982,product,18,1.645000,4.564846,9,0.730947,C,0,1.333333,2,21,Forecast,20260818T075922Z-deb02f
90162D,ANT SILVER PURPLE BOUDICCA RING,2011-11,2011-12,M2_gbm_poisson,3.729263,2.073120,product,18,1.645000,3.410282,8,0.555906,C,0,1.333333,2,23,Forecast,20260818T075922Z-deb02f
90163A,PINK ROSEBUD & PEARL NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.044420,2.171787,product,18,1.645000,3.572589,9,0.430532,C,3,1.000000,1,24,Forecast,20260818T075922Z-deb02f
90163B,WHITE ROSEBUD & PEARL NECKLACE,2011-11,2011-12,M2_gbm_poisson,2.983868,2.118042,product,17,1.645000,3.484180,7,0.709831,C,0,0.333333,2,24,Forecast,20260818T075922Z-deb02f
90164A,PINK ROSEBUD PEARL BRACELET,2011-11,2011-12,M2_gbm_poisson,13.901357,1.889055,product,18,1.645000,3.107495,18,0.135890,C,9,3.333333,1,24,Forecast,20260818T075922Z-deb02f
90164B,WHITE  ROSEBUD PEARL BRACELET,2011-11,2011-12,M2_gbm_poisson,26.060962,3.240741,product,18,1.645000,5.331019,32,0.124352,C,19,9.333333,1,24,Forecast,20260818T075922Z-deb02f
90165A,PINK ROSEBUD PEARL EARRINGS,2011-11,2011-12,M2_gbm_poisson,6.776652,2.010480,product,18,1.645000,3.307239,11,0.296677,C,3,1.333333,1,24,Forecast,20260818T075922Z-deb02f
90165B,WHITE ROSEBUD  PEARL EARRINGS,2011-11,2011-12,M2_gbm_poisson,6.750197,4.775825,product,18,1.645000,7.856233,15,0.707509,C,4,2.000000,1,24,Forecast,20260818T075922Z-deb02f
90166,PINK & WHITE ROSEBUD RING,2011-11,2011-12,M2_gbm_poisson,9.955480,3.486927,product,18,1.645000,5.735995,16,0.350252,C,2,3.666667,1,24,Forecast,20260818T075922Z-deb02f
90167,BEADED LOVE HEART JEWELLERY SET,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90168,2 DAISIES HAIR COMB,2011-11,2011-12,M2_gbm_poisson,9.867347,3.353419,product,18,1.645000,5.516374,16,0.339850,C,3,3.333333,1,24,Forecast,20260818T075922Z-deb02f
90169,DAISY HAIR COMB,2011-11,2011-12,M2_gbm_poisson,8.513200,2.319676,product,18,1.645000,3.815867,13,0.272480,C,1,2.666667,1,24,Forecast,20260818T075922Z-deb02f
90170,DAISY HAIR BAND,2011-11,2011-12,M2_gbm_poisson,22.576594,9.553133,product,18,1.645000,15.714904,39,0.423143,C,12,8.333333,1,24,Forecast,20260818T075922Z-deb02f
90171,DAISY RING,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90173,PAIR BUTTERFLY HAIR CLIPS,2011-11,2011-12,M2_gbm_poisson,3.189117,5.536547,product,18,1.645000,9.107620,13,1.736075,C,0,0.333333,2,24,Forecast,20260818T075922Z-deb02f
90174,BUTTERFLY HAIR BAND,2011-11,2011-12,M2_gbm_poisson,15.108271,1.343161,product,18,1.645000,2.209501,18,0.088902,C,8,6.333333,1,24,Forecast,20260818T075922Z-deb02f
90175A,WHITE GLASS CHUNKY CHARM BRACELET,2011-11,2011-12,M2_gbm_poisson,5.347067,4.534606,product,18,1.645000,7.459427,13,0.848055,C,3,1.333333,1,24,Forecast,20260818T075922Z-deb02f
90175B,PINK GLASS CHUNKY CHARM BRACELET,2011-11,2011-12,M2_gbm_poisson,4.563049,1.238342,product,18,1.645000,2.037072,7,0.271385,C,2,1.666667,1,24,Forecast,20260818T075922Z-deb02f
90175C,BLUE GLASS CHUNKY CHARM BRACELET,2011-11,2011-12,M2_gbm_poisson,5.027039,3.565950,product,18,1.645000,5.865987,11,0.709354,C,2,0.666667,1,24,Forecast,20260818T075922Z-deb02f
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,2011-11,2011-12,M2_gbm_poisson,5.405370,3.692267,product,18,1.645000,6.073779,12,0.683074,C,3,1.666667,1,24,Forecast,20260818T075922Z-deb02f
90176A,CLASSIC DIAMANTE NECKLACE JET,2011-11,2011-12,M2_gbm_poisson,5.142824,2.450293,product,15,1.645000,4.030732,10,0.476449,C,2,0.666667,1,24,Forecast,20260818T075922Z-deb02f
90176B,DIAMANTE NECKLACE BLACK,2011-11,2011-12,M2_gbm_poisson,5.857563,1.310322,product,7,1.645000,2.155479,9,0.223697,C,3,1.000000,1,13,Forecast,20260818T075922Z-deb02f
90176C,DIAMANTE NECKLACE,2011-11,2011-12,M2_gbm_poisson,2.430712,2.420122,product,18,1.645000,3.981101,7,0.995643,C,0,0.000000,4,24,Forecast,20260818T075922Z-deb02f
90176D,DIAMANTE NECKLACE PURPLE,2011-11,2011-12,M2_gbm_poisson,4.223935,1.071178,product,15,1.645000,1.762089,6,0.253597,C,2,1.000000,1,24,Forecast,20260818T075922Z-deb02f
90176E,DIAMANTE NECKLACE GREEN,2011-11,2011-12,M2_gbm_poisson,3.761410,8.023905,abc_group,3,1.645000,13.199324,17,2.133217,C,0,0.333333,2,4,Forecast,20260818T075922Z-deb02f
90177A,CLASSIC DIAMANTE EARRINGS JET,2011-11,2011-12,M2_gbm_poisson,8.048630,2.337171,product,15,1.645000,3.844646,12,0.290381,C,1,2.666667,1,24,Forecast,20260818T075922Z-deb02f
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,2011-11,2011-12,M2_gbm_poisson,2.043711,2.970315,product,18,1.645000,4.886168,7,1.453393,C,0,0.000000,6,24,Forecast,20260818T075922Z-deb02f
90177C,DROP DIAMANTE EARRINGS CRYSTAL,2011-11,2011-12,M2_gbm_poisson,10.018273,2.248585,product,18,1.645000,3.698923,14,0.224448,C,2,2.666667,1,24,Forecast,20260818T075922Z-deb02f
90177D,DROP DIAMANTE EARRINGS PURPLE,2011-11,2011-12,M2_gbm_poisson,11.064318,2.742958,product,18,1.645000,4.512166,16,0.247910,C,3,3.666667,1,24,Forecast,20260818T075922Z-deb02f
90177E,DROP DIAMANTE EARRINGS GREEN,2011-11,2011-12,M2_gbm_poisson,7.968441,1.525892,product,18,1.645000,2.510092,11,0.191492,C,1,2.333333,1,24,Forecast,20260818T075922Z-deb02f
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,2011-11,2011-12,M2_gbm_poisson,2.924601,1.606842,product,17,1.645000,2.643255,6,0.549423,C,0,0.666667,2,24,Forecast,20260818T075922Z-deb02f
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90179A,AMBER FINE BEAD NECKLACE W TASSEL,2011-11,2011-12,M2_gbm_poisson,5.044420,1.842279,product,15,1.645000,3.030549,9,0.365211,C,3,1.000000,1,23,Forecast,20260818T075922Z-deb02f
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,2011-11,2011-12,M2_gbm_poisson,4.652584,1.239898,product,11,1.645000,2.039633,7,0.266497,C,1,0.333333,1,24,Forecast,20260818T075922Z-deb02f
90179C,BLACK FINE BEAD NECKLACE W TASSEL,2011-11,2011-12,M2_gbm_poisson,3.950936,2.599739,product,16,1.645000,4.276571,9,0.658006,C,1,0.333333,1,18,Forecast,20260818T075922Z-deb02f
90180A,BLACK+WHITE NECKLACE W TASSEL,2011-11,2011-12,M2_gbm_poisson,8.016729,3.205752,product,18,1.645000,5.273462,14,0.399883,C,2,2.666667,1,24,Forecast,20260818T075922Z-deb02f
90180B,PURPLE AMETHYST NECKLACE W TASSEL,2011-11,2011-12,M2_gbm_poisson,4.547836,1.701877,product,17,1.645000,2.799587,8,0.374217,C,1,0.333333,1,24,Forecast,20260818T075922Z-deb02f
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.117320,0.997048,product,18,1.645000,1.640145,7,0.194838,C,3,1.333333,1,23,Forecast,20260818T075922Z-deb02f
90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.117320,2.037834,product,18,1.645000,3.352236,9,0.398223,C,2,1.333333,1,24,Forecast,20260818T075922Z-deb02f
90181C,BLACK GLASS/SHELL/PEARL NECKLACE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260818T075922Z-deb02f
90182A,AMBER 3 BEAD DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,5.245505,2.264597,product,10,1.645000,3.725263,9,0.431722,C,4,1.666667,1,13,Forecast,20260818T075922Z-deb02f
90182B,AMETHYST 3 BEAD DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,5.938108,0.844934,product,7,1.645000,1.389916,8,0.142290,C,3,1.000000,1,24,Forecast,20260818T075922Z-deb02f
90182C,BLACK 3 BEAD DROP EARRINGS,2011-11,2011-12,M2_gbm_poisson,5.700680,1.104240,product,15,1.645000,1.816476,8,0.193703,C,0,2.333333,2,24,Forecast,20260818T075922Z-deb02f
90183A,AMBER DROP EARRINGS W LONG BEADS,2011-11,2011-12,M2_gbm_poisson,11.890164,1.515440,product,18,1.645000,2.492898,15,0.127453,C,3,7.666667,1,23,Forecast,20260818T075922Z-deb02f
90183B,AMETHYST DROP EARRINGS W LONG BEADS,2011-11,2011-12,M2_gbm_poisson,8.648300,1.735087,product,18,1.645000,2.854218,12,0.200628,C,4,2.333333,1,24,Forecast,20260818T075922Z-deb02f
90183C,BLACK DROP EARRINGS W LONG BEADS,2011-11,2011-12,M2_gbm_poisson,7.526899,1.405505,product,18,1.645000,2.312055,10,0.186731,C,5,2.000000,1,24,Forecast,20260818T075922Z-deb02f
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,2011-11,2011-12,M2_gbm_poisson,3.889151,2.737102,product,18,1.645000,4.502533,9,0.703779,C,1,0.333333,1,24,Forecast,20260818T075922Z-deb02f
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,2011-11,2011-12,M2_gbm_poisson,12.271226,5.409785,product,18,1.645000,8.899096,22,0.440851,C,5,4.000000,1,24,Forecast,20260818T075922Z-deb02f
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,2011-11,2011-12,M2_gbm_poisson,8.541943,2.976468,product,18,1.645000,4.896289,14,0.348453,C,4,3.333333,1,24,Forecast,20260818T075922Z-deb02f
90185A,AMBER DIAMANTE EXPANDABLE RING,2011-11,2011-12,M2_gbm_poisson,7.106392,6.209129,product,18,1.645000,10.214017,18,0.873739,C,1,3.000000,1,24,Forecast,20260818T075922Z-deb02f
90185B,AMETHYST DIAMANTE EXPANDABLE RING,2011-11,2011-12,M2_gbm_poisson,7.968441,5.246254,product,18,1.645000,8.630088,17,0.658379,C,1,2.666667,1,24,Forecast,20260818T075922Z-deb02f
90185C,BLACK DIAMANTE EXPANDABLE RING,2011-11,2011-12,M2_gbm_poisson,5.700680,6.565620,product,18,1.645000,10.800445,17,1.151726,C,0,3.000000,2,24,Forecast,20260818T075922Z-deb02f
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,2011-11,2011-12,M2_gbm_poisson,2.043711,3.900276,product,18,1.645000,6.415954,9,1.908428,C,0,0.000000,6,24,Forecast,20260818T075922Z-deb02f
90186A,AMETHYST HOOP EARRING FLORAL LEAF,2011-11,2011-12,M2_gbm_poisson,4.257757,2.830728,product,18,1.645000,4.656548,9,0.664840,C,1,0.333333,1,24,Forecast,20260818T075922Z-deb02f
